rank_quantitativo,trader_id,records_input_total,records_excluded_error,analysis_rows_used,symbols_count,symbols_list,date_from,date_to,n_trades,winning_trades,losing_trades,breakeven_trades,total_pnl_net,expectancy_e,pnl_sd,e_sd,pl_sd,sqn_approx_pnl,pct_winners_pct,avg_win,avg_loss_abs_proxy_risk,profit_factor,max_drawdown_abs_approx,max_drawdown_pct_approx_pct,avg_volume,avg_holding_minutes,median_holding_minutes,buy_share_pct,sell_share_pct,quality_flag_profile,quality_warning_profile,ranking_note
1,2026-04_Quantum_US30_SingleTrader,1823,0,1823,1,US30,2019-08-01 15:48:40.466,2026-04-02 16:42:48.236,1823,838,985,0,331233.36,181.69685134393856,1650.4532993940304,0.11008905941819086,200.69235531936192,4.700428983564151,45.968184311574326,1095.9352028639619,596.1018680203047,1.564127611207528,55462.98999999999,14.467521956448037,9.580087767416346,86.36303059974401,50.574216666666665,75.53483269336259,24.46516730663741,WARN,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,Ranking degenerado: solo 1 trader elegible en el universo analizado.
