raw_row_number_1based,trade_id,quality_flag,warning_count,error_count,warning_codes,error_codes
329,656,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
330,658,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
331,660,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
332,662,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
333,665,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
334,666,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
335,668,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
336,671,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
337,672,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
338,674,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
339,677,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
340,678,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
341,681,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
342,682,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
343,684,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
344,686,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
345,690,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
346,689,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
347,692,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
348,694,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
349,697,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
350,698,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
351,700,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
352,702,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
353,704,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
354,707,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
355,708,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
356,710,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
357,712,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
358,715,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
359,716,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
360,719,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
361,720,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
362,722,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
363,725,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
364,726,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
365,728,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
366,730,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
367,733,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
368,734,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
369,737,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
370,738,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
371,742,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
372,741,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
373,744,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
374,746,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
375,748,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
376,752,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
377,751,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
378,756,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
379,755,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
380,759,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
381,760,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
382,763,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
383,764,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
384,767,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
385,768,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
386,772,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
387,771,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
388,776,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
389,777,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
390,778,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
391,781,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
392,782,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
393,785,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
394,786,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
395,789,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
396,790,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
397,793,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
398,794,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
399,796,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
400,799,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
401,800,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
402,804,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
403,803,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
404,806,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
405,809,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
406,810,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
407,814,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
408,815,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
409,816,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
410,818,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
411,821,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
412,822,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
413,824,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
414,826,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
415,830,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
416,831,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
417,832,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
418,834,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
419,837,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
420,838,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
421,842,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
422,843,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
423,844,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
424,846,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
425,849,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
426,850,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
427,852,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
428,854,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
429,858,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
430,857,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
431,861,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
432,862,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
433,865,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
434,866,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
435,870,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
436,869,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
437,872,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
438,875,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
439,876,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
440,878,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
441,881,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
442,882,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
443,884,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
444,887,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
445,888,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
446,890,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
447,892,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
448,894,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
449,896,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
450,899,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
451,900,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
452,902,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
453,904,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
454,906,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
455,908,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
456,910,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
457,912,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
458,914,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
459,917,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
460,918,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
461,921,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
462,922,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
463,926,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
464,927,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
465,928,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
466,932,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
467,933,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
468,934,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
469,936,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
470,938,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
471,941,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
472,942,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
473,946,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
474,945,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
475,948,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
476,951,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
477,952,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
478,954,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
479,957,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
480,958,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
481,960,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
482,966,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
483,965,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
484,964,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
485,968,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
486,971,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
487,972,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
488,975,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
489,976,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
490,978,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
491,981,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
492,982,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
493,984,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
494,987,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
495,988,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
496,990,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
497,992,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
498,994,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
499,996,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
500,1000,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
501,999,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
502,1002,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
503,1004,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
504,1006,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
505,1008,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
506,1011,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
507,1012,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
508,1014,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
509,1016,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
510,1018,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
511,1021,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
512,1022,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
513,1024,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
514,1027,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
515,1028,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
516,1030,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
517,1033,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
518,1034,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
519,1038,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
520,1039,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
521,1040,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
522,1042,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
523,1046,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
524,1047,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
525,1048,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
526,1050,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
527,1052,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
528,1056,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
529,1055,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
530,1059,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
531,1060,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
532,1064,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
533,1063,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
534,1068,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
535,1067,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
536,1071,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
537,1072,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
538,1075,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
539,1076,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
540,1079,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
541,1080,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
542,1083,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
543,1084,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
544,1087,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
545,1088,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
546,1091,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
547,1092,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
548,1094,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
549,1097,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
550,1098,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
551,1100,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
552,1104,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
553,1105,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
554,1106,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
555,1108,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
556,1110,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
557,1112,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
558,1114,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
559,1117,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
560,1118,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
561,1122,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
562,1123,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
563,1124,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
564,1126,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
565,1128,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
566,1130,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
567,1132,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
568,1135,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
569,1136,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
570,1138,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
571,1142,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
572,1141,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
573,1144,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
574,1146,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
575,1148,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
576,1150,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
577,1152,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
578,1154,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
579,1157,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
580,1158,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
581,1161,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
582,1162,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
583,1165,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
584,1166,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
585,1168,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
586,1170,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
587,1172,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
588,1175,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
589,1176,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
590,1180,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
591,1179,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
592,1182,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
593,1184,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
594,1186,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
595,1188,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
596,1192,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
597,1191,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
598,1196,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
599,1195,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
600,1198,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
601,1202,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
602,1201,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
603,1204,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
604,1208,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
605,1207,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
606,1210,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
607,1212,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
608,1214,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
609,1216,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
610,1219,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
611,1220,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
612,1222,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
613,1227,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
614,1226,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
615,1228,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
616,1230,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
617,1233,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
618,1234,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
619,1236,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
620,1239,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
621,1240,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
622,1243,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
623,1244,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
624,1247,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
625,1248,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
626,1250,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
627,1253,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
628,1254,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
629,1256,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
630,1258,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
631,1261,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
632,1262,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
633,1266,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
634,1265,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
635,1269,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
636,1270,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
637,1273,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
638,1274,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
639,1276,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
640,1278,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
641,1282,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
642,1281,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
643,1284,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
644,1287,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
645,1288,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
646,1291,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
647,1292,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
648,1296,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
649,1295,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
650,1299,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
651,1300,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
652,1302,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
653,1305,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
654,1306,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
655,1308,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
656,1310,WARN,2,0,trader_id_surrogate_case_level|timezone_unvalidated_parse_only,
