trader_id,period_start,pnl_net,trades,win_rate,expectancy,pnl_std,e_sd,hold_min_median,buy_share,volume_mean,warning_breaches,critical_breaches,warning_metrics,critical_metrics,consecutive_negative,robust_score,mahalanobis,psi_expectancy,status
2026-04_Quantum_US30_SingleTrader,2020-11-09,183.05,6,0.3333333333333333,30.508333333333336,121.27028381539589,0.25157303482339294,25.40360833333333,1.0,1.0,1,1,buy_share_high,buy_share_high,0,0.5043145475284607,1.1862195594513567,10.799287783482475,RED
2026-04_Quantum_US30_SingleTrader,2020-11-16,-135.45,9,0.2222222222222222,-15.049999999999999,61.24941142574351,-0.2457166468978409,12.085383333333334,0.7777777777777778,0.7,0,0,,,1,0.866683078409766,1.7094211659998637,9.254535645617104,RED
2026-04_Quantum_US30_SingleTrader,2020-11-23,-129.15,4,0.5,-32.2875,60.68449905041649,-0.5320551459636447,167.78526666666667,0.75,1.0,1,0,hold_min_median,,2,0.9224804327812539,1.8534796207627995,7.631014371363624,RED
2026-04_Quantum_US30_SingleTrader,2020-11-30,347.15,4,1.0,86.7875,81.00817669634755,1.0713424686166653,183.92770833333333,0.75,0.975,1,0,hold_min_median,,0,1.315396792688418,2.7199892843809748,9.056030571621562,RED
2026-04_Quantum_US30_SingleTrader,2020-12-07,-21.660000000000004,4,0.5,-5.415000000000001,22.608796960475363,-0.2395085421602259,196.91412499999998,1.0,0.35,2,2,buy_share_high|hold_min_median,buy_share_high|hold_min_median,1,1.170870385792887,2.224186051118067,8.56412863973957,RED
2026-04_Quantum_US30_SingleTrader,2020-12-14,119.22,5,0.8,23.844,46.947797392423,0.507883251703907,86.10423333333333,0.8,0.45999999999999996,0,0,,,0,0.6524628184328426,1.5337073542466877,8.652975898321793,RED
2026-04_Quantum_US30_SingleTrader,2020-12-21,263.71999999999997,5,1.0,52.74399999999999,29.70502449081636,1.7755918705371339,81.96063333333333,0.8,0.4800000000000001,0,0,,,0,0.8473115818598835,2.3565538374768846,9.018789990817837,RED
2026-04_Quantum_US30_SingleTrader,2020-12-28,-68.08,3,0.0,-22.69333333333333,23.246344515500354,-0.976210832554844,260.0016,0.6666666666666666,0.5333333333333333,1,1,hold_min_median,hold_min_median,1,1.7257663020817748,4.4483605275298155,7.357743870122391,RED
2026-04_Quantum_US30_SingleTrader,2021-01-04,98.32,1,1.0,98.32,,,70.51193333333335,0.0,0.8,0,0,,,0,1.8748914032998425,4.5571284399257825,8.901748198029061,RED
2026-04_Quantum_US30_SingleTrader,2021-01-11,-28.400000000000002,10,0.2,-2.8400000000000003,61.33501157124245,-0.04630308085458263,42.35725000000001,0.7,0.5800000000000001,0,0,,,1,0.8799563199823389,2.2424767951149374,8.981979704494636,RED
2026-04_Quantum_US30_SingleTrader,2021-01-18,-127.89999999999999,6,0.3333333333333333,-21.316666666666666,32.77439590086546,-0.6504060892882474,124.99419166666667,0.8333333333333334,0.5666666666666668,1,0,hold_min_median,,2,0.6985856168931959,1.29462732122145,10.685298550003415,RED
2026-04_Quantum_US30_SingleTrader,2021-01-25,-178.15,5,0.4,-35.63,34.33557338970764,-1.037699286265025,57.638799999999996,0.4,0.74,0,0,,,3,0.7707848305884356,1.683152432229494,8.628323744574638,RED
2026-04_Quantum_US30_SingleTrader,2021-02-01,-76.03,6,0.16666666666666666,-12.671666666666667,62.141324870545425,-0.20391690542589241,44.595775,0.6666666666666666,0.65,0,0,,,4,0.6464180124997745,1.2944235162640205,7.602887719645954,RED
2026-04_Quantum_US30_SingleTrader,2021-02-08,-56.43,4,0.5,-14.1075,28.43843335464643,-0.49607163039081537,262.49625833333334,1.0,0.75,2,2,buy_share_high|hold_min_median,buy_share_high|hold_min_median,5,1.3952117935220587,3.190342530124653,8.893281135713336,RED
2026-04_Quantum_US30_SingleTrader,2021-02-15,-25.69,4,0.5,-6.4225,43.57166386158172,-0.14740084336469159,144.5595,0.5,0.7,1,0,hold_min_median,,6,1.0011305486953883,2.082215437060573,8.967287263854004,RED
2026-04_Quantum_US30_SingleTrader,2021-02-22,110.74000000000001,7,0.7142857142857143,15.820000000000002,53.74115989320166,0.2943739962337742,107.40608333333333,0.8571428571428571,0.7,0,0,,,0,0.7057232125238968,1.225098457429152,9.263132456134036,RED
2026-04_Quantum_US30_SingleTrader,2021-03-01,47.99999999999999,5,0.4,9.599999999999998,81.31981308389733,0.11805241104152214,47.81138333333333,0.4,0.8,0,0,,,0,0.661674666269573,1.6636156149575365,9.060038547859449,RED
2026-04_Quantum_US30_SingleTrader,2021-03-08,296.48,6,0.6666666666666666,49.413333333333334,76.63551831015869,0.6447837037305348,43.45641666666667,0.6666666666666666,0.8000000000000002,0,0,,,0,0.5500940313932572,1.1542421524482849,8.9091806344725,RED
2026-04_Quantum_US30_SingleTrader,2021-03-15,113.58,9,0.5555555555555556,12.62,63.93568017938028,0.19738587224837315,208.41368333333332,1.0,0.7333333333333334,2,2,buy_share_high|hold_min_median,buy_share_high|hold_min_median,0,1.2134872864383832,2.812934627669232,10.657378841706059,RED
2026-04_Quantum_US30_SingleTrader,2021-03-22,-157.76,6,0.0,-26.293333333333333,19.580605370280733,-1.3428253537677195,147.49684166666668,1.0,0.8000000000000002,2,1,buy_share_high|hold_min_median,buy_share_high,1,1.130383583674631,2.7976749101588987,9.046169454566936,RED
2026-04_Quantum_US30_SingleTrader,2021-03-29,514.76,5,1.0,102.952,6.7443695035192155,15.264881312668233,72.44321666666666,0.8,0.8400000000000001,0,0,,,0,0.9108526937524324,2.3423533979941644,8.81626200546166,RED
2026-04_Quantum_US30_SingleTrader,2021-04-05,103.41,6,0.6666666666666666,17.235,54.44652633547892,0.3165491200265825,187.49996666666664,1.0,0.9,2,1,buy_share_high|hold_min_median,buy_share_high,0,0.9824141106710912,1.9755311318611193,10.717481582877248,RED
2026-04_Quantum_US30_SingleTrader,2021-04-12,-93.6,5,0.4,-18.72,50.77539660110987,-0.3686824969002962,68.62435,1.0,0.9,1,1,buy_share_high,buy_share_high,1,0.5847181584509197,1.0123518301884025,10.765179852508695,RED
2026-04_Quantum_US30_SingleTrader,2021-04-19,196.83,4,1.0,49.2075,41.39239332292831,1.1888053830591794,295.00037499999996,1.0,0.9,2,2,buy_share_high|hold_min_median,buy_share_high|hold_min_median,0,1.80134659891581,3.780404947034874,8.799164772906405,RED
2026-04_Quantum_US30_SingleTrader,2021-04-26,339.77,8,0.875,42.47125,63.889920608474256,0.6647566563788574,135.09825833333332,0.5,0.6875,1,0,hold_min_median,,0,1.1748767455548208,2.6622360966819696,7.343522414286575,RED
2026-04_Quantum_US30_SingleTrader,2021-05-10,13.350000000000009,8,0.375,1.668750000000001,61.72865702584405,0.027033635274153825,125.00051666666667,0.75,0.625,1,0,hold_min_median,,0,0.7440982129934672,1.7259604148048142,7.4221421954781555,RED
2026-04_Quantum_US30_SingleTrader,2021-05-17,-11.229999999999997,6,0.5,-1.8716666666666661,45.90293472825748,-0.040774444547975346,122.81489166666668,0.8333333333333334,0.5333333333333333,1,0,hold_min_median,,1,0.5884856618861983,0.9539841695941484,7.306014442194153,RED
2026-04_Quantum_US30_SingleTrader,2021-05-24,-44.18000000000001,5,0.2,-8.836000000000002,40.03069110070422,-0.2207306383437522,53.24603333333334,1.0,0.44000000000000006,1,1,buy_share_high,buy_share_high,2,0.7412248494521467,1.4629829455182655,7.57341062804405,RED
2026-04_Quantum_US30_SingleTrader,2021-05-31,51.019999999999996,3,0.3333333333333333,17.006666666666664,96.99815530891982,0.17532979480386834,68.55441666666667,0.3333333333333333,0.7333333333333334,0,0,,,0,0.8559528580850682,2.291500803145602,8.977629619536792,RED
2026-04_Quantum_US30_SingleTrader,2021-06-07,-254.59,4,0.0,-63.6475,2.973274009124176,-21.40653697058629,57.90001666666666,0.75,1.025,0,0,,,1,0.9271693119266535,2.050875499531285,8.9619347943851,RED
2026-04_Quantum_US30_SingleTrader,2021-06-14,-76.01,2,0.0,-38.005,42.54661502399457,-0.8932555499084174,180.18392500000002,0.5,1.0,1,0,hold_min_median,,2,1.5952307353027853,3.706113793666505,8.826308403819784,RED
2026-04_Quantum_US30_SingleTrader,2021-06-21,305.03,6,0.6666666666666666,50.83833333333333,89.27958992214663,0.5694283920621191,46.953675000000004,0.6666666666666666,0.9666666666666667,0,0,,,0,0.5143567605595036,1.1300653258218,8.693004071600583,RED
2026-04_Quantum_US30_SingleTrader,2021-06-28,469.0,9,0.8888888888888888,52.111111111111114,61.44879340647066,0.8480412425091447,216.01373333333333,0.8888888888888888,1.0444444444444445,1,1,hold_min_median,hold_min_median,0,1.3997497034800825,3.065213198475384,10.312284450736737,RED
2026-04_Quantum_US30_SingleTrader,2021-07-05,-30.320000000000007,3,0.6666666666666666,-10.10666666666667,61.52424427275262,-0.1642712850215802,194.9954833333333,1.0,0.7666666666666666,2,2,buy_share_high|hold_min_median,buy_share_high|hold_min_median,1,1.285830463704859,2.391678989457619,8.698786051733638,RED
2026-04_Quantum_US30_SingleTrader,2021-07-12,268.76,8,0.75,33.595,62.80680399902091,0.534894276749438,181.67193333333333,1.0,0.6375,2,1,buy_share_high|hold_min_median,buy_share_high,0,1.1789063830005266,2.229648943783444,9.105091484278706,RED
2026-04_Quantum_US30_SingleTrader,2021-07-19,-51.349999999999994,4,0.25,-12.837499999999999,64.66456545125777,-0.19852449189775387,123.01988333333333,1.0,0.8,2,1,buy_share_high|hold_min_median,buy_share_high,1,0.9416069246453235,1.7933519037490484,9.023892765394024,RED
2026-04_Quantum_US30_SingleTrader,2021-07-26,109.43,11,0.6363636363636364,9.94818181818182,60.60137355179035,0.16415769536444638,64.99553333333333,1.0,0.6636363636363637,1,1,buy_share_high,buy_share_high,0,0.8918367553404434,2.365456290135652,9.040581344288974,RED
