trader_id,close_time,pnl_net,trades,win_rate,expectancy,pnl_std,volume_mean,hold_min_median,buy_share,e_sd
2026-04_Quantum_US30_SingleTrader,2019-07-01,176.57999999999996,27,0.4074074074074074,6.539999999999998,64.63720326680173,0.6777777777777778,52.037749999999996,0.5925925925925926,0.10118012026301582
2026-04_Quantum_US30_SingleTrader,2019-10-01,98.97,52,0.4230769230769231,1.9032692307692307,43.718661637532705,0.5480769230769231,156.93144999999998,0.7884615384615384,0.04353448068811109
2026-04_Quantum_US30_SingleTrader,2020-01-01,22.120000000000005,61,0.3770491803278688,0.3626229508196722,46.57465869982801,0.5508196721311476,63.451299999999996,0.5573770491803278,0.007785842364552021
2026-04_Quantum_US30_SingleTrader,2020-04-01,-116.75999999999998,71,0.323943661971831,-1.6445070422535208,48.231219284630285,0.5338028169014084,46.1807,0.8169014084507042,-0.03409631907807837
2026-04_Quantum_US30_SingleTrader,2020-07-01,334.72,53,0.4528301886792453,6.315471698113208,48.10722441212553,0.4962264150943396,109.97645000000001,0.8113207547169812,0.13127907035354505
2026-04_Quantum_US30_SingleTrader,2020-10-01,831.93,65,0.5076923076923077,12.798923076923076,61.236940243488775,0.5738461538461538,70.71804999999999,0.8153846153846154,0.2090065739083684
2026-04_Quantum_US30_SingleTrader,2021-01-01,433.20000000000005,73,0.4383561643835616,5.934246575342466,60.46904083720602,0.7109589041095891,82.43915,0.7534246575342466,0.09813693905478951
2026-04_Quantum_US30_SingleTrader,2021-04-01,917.6800000000001,67,0.5522388059701493,13.696716417910448,64.57147323486892,0.808955223880597,130.20271666666665,0.7910447761194029,0.21211714293850356
2026-04_Quantum_US30_SingleTrader,2021-07-01,387.81,59,0.5254237288135594,6.573050847457627,75.83458075843575,0.8627118644067796,116.22411666666667,0.8813559322033898,0.08667616780786974
2026-04_Quantum_US30_SingleTrader,2021-10-01,-207.36999999999995,62,0.4032258064516129,-3.344677419354838,85.81353782757357,0.9306451612903226,96.38640833333332,0.7741935483870968,-0.038976104517160784
2026-04_Quantum_US30_SingleTrader,2022-01-01,3114.09,61,0.5245901639344263,51.05065573770492,114.23165620598715,1.118032786885246,17.105083333333333,0.7540983606557377,0.4469046272571616
2026-04_Quantum_US30_SingleTrader,2022-04-01,1815.4599999999998,76,0.4342105263157895,23.887631578947367,139.47835171445945,1.4407894736842106,29.03965,0.6578947368421053,0.17126407994733267
2026-04_Quantum_US30_SingleTrader,2022-07-01,3090.4,69,0.4782608695652174,44.78840579710145,162.4308612521864,1.5405797101449274,48.89398333333334,0.7536231884057971,0.27573827690024993
2026-04_Quantum_US30_SingleTrader,2022-10-01,1223.5400000000002,71,0.4225352112676056,17.232957746478878,211.19570846826522,2.0619718309859154,25.789649999999998,0.7746478873239436,0.08159710190829159
2026-04_Quantum_US30_SingleTrader,2023-01-01,7873.74,85,0.5058823529411764,92.63223529411765,245.39186162804444,2.5211764705882356,48.12976666666667,0.7294117647058823,0.37748699031643534
2026-04_Quantum_US30_SingleTrader,2023-04-01,6900.849999999999,75,0.52,92.01133333333333,375.7464807421223,4.168,68.63071666666666,0.84,0.24487610143840952
2026-04_Quantum_US30_SingleTrader,2023-07-01,5008.46,62,0.46774193548387094,80.7816129032258,466.5870581468616,4.83225806451613,126.461275,0.7419354838709677,0.17313299092363427
2026-04_Quantum_US30_SingleTrader,2023-10-01,13203.79,83,0.46987951807228917,159.08180722891566,660.0135923732373,6.1891566265060245,80.19278333333334,0.7951807228915663,0.24102807740201052
2026-04_Quantum_US30_SingleTrader,2024-01-01,12191.849999999999,69,0.4782608695652174,176.69347826086954,649.112721700182,6.7724637681159425,71.69876666666667,0.7536231884057971,0.2722076957574748
2026-04_Quantum_US30_SingleTrader,2024-04-01,22053.23,83,0.4939759036144578,265.70156626506025,997.9653727306714,10.918072289156626,51.17183333333333,0.6987951807228916,0.26624327208672316
2026-04_Quantum_US30_SingleTrader,2024-07-01,6264.32,67,0.417910447761194,93.49731343283581,1095.7981288728129,11.165671641791045,32.8251,0.835820895522388,0.08532348337646035
2026-04_Quantum_US30_SingleTrader,2024-10-01,23402.48,61,0.47540983606557374,383.6472131147541,1740.4905483810508,16.56065573770492,50.01206666666667,0.7049180327868853,0.22042476097994937
2026-04_Quantum_US30_SingleTrader,2025-01-01,52591.83,79,0.5189873417721519,665.7193670886077,1960.0593168381295,19.535443037974684,40.202083333333334,0.7215189873417721,0.3396424594754169
2026-04_Quantum_US30_SingleTrader,2025-04-01,41326.85,94,0.44680851063829785,439.6473404255319,2295.881318666184,23.460638297872343,34.76114166666666,0.8191489361702128,0.19149393169893886
2026-04_Quantum_US30_SingleTrader,2025-07-01,64341.35,48,0.5208333333333334,1340.4447916666666,3431.939484487297,32.78958333333333,42.221133333333334,0.7083333333333334,0.3905793787231997
2026-04_Quantum_US30_SingleTrader,2025-10-01,43627.6,67,0.40298507462686567,651.1582089552238,4510.226412400482,42.26268656716418,24.877333333333336,0.7164179104477612,0.14437372970122297
2026-04_Quantum_US30_SingleTrader,2026-01-01,20374.17,80,0.4,254.677125,4537.151571987968,48.07125,21.62775,0.7,0.0561315003387494
2026-04_Quantum_US30_SingleTrader,2026-04-01,-49.5300000000002,3,0.3333333333333333,-16.510000000000066,5956.575337482101,55.23333333333333,7.802099999999999,1.0,-0.0027717268840889023
